date_time,demand,station_load,vehicle_type,hour,day,weekday,price
2030-03-24 12:00:00,47,0.52,4W,12,24,6,40.01
2030-03-24 13:00:00,20,0.22,3W,13,24,6,22.49
2030-03-24 14:00:00,14,0.16,3W,14,24,6,21.25
2030-03-24 15:00:00,60,0.67,4W,15,24,6,47.27
2030-03-24 16:00:00,77,0.86,2W,16,24,6,50.38
2030-03-24 17:00:00,76,0.84,4W,17,24,6,58.18
2030-03-24 18:00:00,74,0.82,2W,18,24,6,55.51
2030-03-24 19:00:00,44,0.49,2W,19,24,6,40.63
2030-03-24 20:00:00,81,0.9,3W,20,24,6,58.5
2030-03-24 21:00:00,65,0.72,2W,21,24,6,44.56
2030-03-24 22:00:00,23,0.26,2W,22,24,6,24.78
2030-03-24 23:00:00,82,0.91,2W,23,24,6,54.34
2030-03-25 00:00:00,78,0.87,4W,0,25,0,54.76
2030-03-25 01:00:00,4,0.04,2W,1,25,0,15.72
2030-03-25 02:00:00,6,0.07,4W,2,25,0,18.26
2030-03-25 03:00:00,35,0.39,2W,3,25,0,28.66
2030-03-25 04:00:00,16,0.18,3W,4,25,0,22.42
2030-03-25 05:00:00,33,0.37,3W,5,25,0,31.73
2030-03-25 06:00:00,55,0.61,4W,6,25,0,43.9
2030-03-25 07:00:00,75,0.83,3W,7,25,0,55.6
2030-03-25 08:00:00,87,0.97,4W,8,25,0,65.29
2030-03-25 09:00:00,65,0.72,2W,9,25,0,50.84
2030-03-25 10:00:00,15,0.17,2W,10,25,0,17.8
2030-03-25 11:00:00,70,0.78,4W,11,25,0,53.74
2030-03-25 12:00:00,69,0.77,3W,12,25,0,48.59
2030-03-25 13:00:00,7,0.08,2W,13,25,0,14.44
2030-03-25 14:00:00,76,0.84,3W,14,25,0,52.51
2030-03-25 15:00:00,38,0.42,3W,15,25,0,34.23
2030-03-25 16:00:00,7,0.08,4W,16,25,0,21.14
2030-03-25 17:00:00,43,0.48,2W,17,25,0,39.69
2030-03-25 18:00:00,53,0.59,4W,18,25,0,47.28
2030-03-25 19:00:00,72,0.8,3W,19,25,0,54.11
2030-03-25 20:00:00,37,0.41,4W,20,25,0,40.69
2030-03-25 21:00:00,12,0.13,2W,21,25,0,18.25
2030-03-25 22:00:00,64,0.71,4W,22,25,0,49.04
2030-03-25 23:00:00,9,0.1,3W,23,25,0,17.32
2030-03-26 00:00:00,3,0.03,3W,0,26,1,15.86
2030-03-26 01:00:00,80,0.89,3W,1,26,1,54.13
2030-03-26 02:00:00,23,0.26,3W,2,26,1,26.2
2030-03-26 03:00:00,56,0.62,2W,3,26,1,40.1
2030-03-26 04:00:00,14,0.16,2W,4,26,1,19.7
2030-03-26 05:00:00,5,0.06,2W,5,26,1,13.81
2030-03-26 06:00:00,59,0.66,4W,6,26,1,45.45
2030-03-26 07:00:00,45,0.5,2W,7,26,1,39.65
2030-03-26 08:00:00,83,0.92,4W,8,26,1,62.04
2030-03-26 09:00:00,4,0.04,4W,9,26,1,24.77
2030-03-26 10:00:00,78,0.87,3W,10,26,1,55.77
2030-03-26 11:00:00,21,0.23,2W,11,26,1,24.22
2030-03-26 12:00:00,33,0.37,2W,12,26,1,29.88
2030-03-26 13:00:00,16,0.18,2W,13,26,1,18.23
2030-03-26 14:00:00,74,0.82,4W,14,26,1,54.79
2030-03-26 15:00:00,68,0.76,3W,15,26,1,49.33
2030-03-26 16:00:00,42,0.47,2W,16,26,1,32.43
2030-03-26 17:00:00,76,0.84,4W,17,26,1,60.75
2030-03-26 18:00:00,15,0.17,4W,18,26,1,28.4
2030-03-26 19:00:00,39,0.43,2W,19,26,1,38.2
2030-03-26 20:00:00,8,0.09,2W,20,26,1,20.28
2030-03-26 21:00:00,7,0.08,3W,21,26,1,16.76
2030-03-26 22:00:00,8,0.09,2W,22,26,1,17.19
2030-03-26 23:00:00,37,0.41,2W,23,26,1,30.91
2030-03-27 00:00:00,14,0.16,3W,0,27,2,22.05
2030-03-27 01:00:00,18,0.2,4W,1,27,2,23.41
2030-03-27 02:00:00,16,0.18,3W,2,27,2,24.09
2030-03-27 03:00:00,56,0.62,2W,3,27,2,41.75
2030-03-27 04:00:00,42,0.47,2W,4,27,2,32.51
2030-03-27 05:00:00,4,0.04,3W,5,27,2,16.97
2030-03-27 06:00:00,19,0.21,3W,6,27,2,25.35
2030-03-27 07:00:00,86,0.96,2W,7,27,2,61.53
2030-03-27 08:00:00,10,0.11,2W,8,27,2,20.59
2030-03-27 09:00:00,69,0.77,3W,9,27,2,52.53
2030-03-27 10:00:00,32,0.36,2W,10,27,2,30.18
2030-03-27 11:00:00,42,0.47,4W,11,27,2,38.34
2030-03-27 12:00:00,83,0.92,4W,12,27,2,59.46
2030-03-27 13:00:00,69,0.77,2W,13,27,2,45.51
2030-03-27 14:00:00,21,0.23,4W,14,27,2,25.04
2030-03-27 15:00:00,3,0.03,2W,15,27,2,14.89
2030-03-27 16:00:00,18,0.2,4W,16,27,2,25.37
2030-03-27 17:00:00,61,0.68,4W,17,27,2,53.48
2030-03-27 18:00:00,81,0.9,3W,18,27,2,60.47
2030-03-27 19:00:00,7,0.08,4W,19,27,2,24.3
2030-03-27 20:00:00,54,0.6,4W,20,27,2,47.69
2030-03-27 21:00:00,7,0.08,3W,21,27,2,19.15
2030-03-27 22:00:00,69,0.77,4W,22,27,2,51.52
2030-03-27 23:00:00,77,0.86,2W,23,27,2,50.59
2030-03-28 00:00:00,25,0.28,3W,0,28,3,26.66
2030-03-28 01:00:00,35,0.39,2W,1,28,3,28.35
2030-03-28 02:00:00,51,0.57,4W,2,28,3,41.61
2030-03-28 03:00:00,16,0.18,2W,3,28,3,20.96
2030-03-28 04:00:00,58,0.64,3W,4,28,3,42.21
2030-03-28 05:00:00,59,0.66,4W,5,28,3,45.47
2030-03-28 06:00:00,44,0.49,3W,6,28,3,34.83
2030-03-28 07:00:00,60,0.67,3W,7,28,3,49.47
2030-03-28 08:00:00,5,0.06,2W,8,28,3,20.19
2030-03-28 09:00:00,84,0.93,3W,9,28,3,61.81
2030-03-28 10:00:00,9,0.1,2W,10,28,3,18.04
2030-03-28 11:00:00,38,0.42,3W,11,28,3,32.26
2030-03-28 12:00:00,37,0.41,3W,12,28,3,33.52
2030-03-28 13:00:00,30,0.33,2W,13,28,3,29.25
2030-03-28 14:00:00,34,0.38,4W,14,28,3,32.97
2030-03-28 15:00:00,84,0.93,3W,15,28,3,56.4
2030-03-28 16:00:00,9,0.1,4W,16,28,3,21.95
2030-03-28 17:00:00,86,0.96,2W,17,28,3,61.02
2030-03-28 18:00:00,2,0.02,3W,18,28,3,19.17
2030-03-28 19:00:00,35,0.39,2W,19,28,3,36.14
2030-03-28 20:00:00,69,0.77,2W,20,28,3,50.46
2030-03-28 21:00:00,11,0.12,2W,21,28,3,15.7
2030-03-28 22:00:00,50,0.56,4W,22,28,3,39.78
2030-03-28 23:00:00,63,0.7,4W,23,28,3,47.99
2030-03-29 00:00:00,25,0.28,3W,0,29,4,28.46
2030-03-29 01:00:00,22,0.24,3W,1,29,4,25.74
2030-03-29 02:00:00,34,0.38,2W,2,29,4,28.21
2030-03-29 03:00:00,52,0.58,3W,3,29,4,39.31
2030-03-29 04:00:00,80,0.89,2W,4,29,4,53.01
2030-03-29 05:00:00,59,0.66,4W,5,29,4,46.67
2030-03-29 06:00:00,82,0.91,2W,6,29,4,54.66
2030-03-29 07:00:00,54,0.6,3W,7,29,4,47.11
2030-03-29 08:00:00,28,0.31,4W,8,29,4,36.12
2030-03-29 09:00:00,24,0.27,4W,9,29,4,31.63
2030-03-29 10:00:00,18,0.2,4W,10,29,4,25.39
2030-03-29 11:00:00,65,0.72,4W,11,29,4,48.25
2030-03-29 12:00:00,38,0.42,2W,12,29,4,32.66
2030-03-29 13:00:00,23,0.26,3W,13,29,4,24.13
2030-03-29 14:00:00,8,0.09,2W,14,29,4,14.68
2030-03-29 15:00:00,70,0.78,2W,15,29,4,49.15
2030-03-29 16:00:00,44,0.49,2W,16,29,4,34.87
2030-03-29 17:00:00,29,0.32,2W,17,29,4,30.17
2030-03-29 18:00:00,9,0.1,3W,18,29,4,22.44
2030-03-29 19:00:00,40,0.44,2W,19,29,4,37.41
2030-03-29 20:00:00,76,0.84,2W,20,29,4,54.25
2030-03-29 21:00:00,58,0.64,2W,21,29,4,41.36
2030-03-29 22:00:00,32,0.36,3W,22,29,4,31.64
2030-03-29 23:00:00,23,0.26,3W,23,29,4,27.79
2030-03-30 00:00:00,80,0.89,2W,0,30,5,52.91
2030-03-30 01:00:00,11,0.12,2W,1,30,5,17.25
2030-03-30 02:00:00,86,0.96,4W,2,30,5,60.64
2030-03-30 03:00:00,35,0.39,4W,3,30,5,35.07
2030-03-30 04:00:00,76,0.84,3W,4,30,5,53.27
2030-03-30 05:00:00,68,0.76,2W,5,30,5,45.21
2030-03-30 06:00:00,57,0.63,2W,6,30,5,40.43
2030-03-30 07:00:00,77,0.86,2W,7,30,5,54.89
2030-03-30 08:00:00,90,1.0,3W,8,30,5,65.98
2030-03-30 09:00:00,58,0.64,4W,9,30,5,51.42
2030-03-30 10:00:00,72,0.8,3W,10,30,5,49.98
2030-03-30 11:00:00,17,0.19,4W,11,30,5,22.95
2030-03-30 12:00:00,24,0.27,4W,12,30,5,27.16
2030-03-30 13:00:00,82,0.91,3W,13,30,5,55.49
2030-03-30 14:00:00,73,0.81,4W,14,30,5,52.4
2030-03-30 15:00:00,38,0.42,2W,15,30,5,32.54
2030-03-30 16:00:00,47,0.52,2W,16,30,5,34.91
2030-03-30 17:00:00,12,0.13,4W,17,30,5,26.16
2030-03-30 18:00:00,19,0.21,2W,18,30,5,25.01
2030-03-30 19:00:00,26,0.29,3W,19,30,5,32.94
2030-03-30 20:00:00,85,0.94,3W,20,30,5,62.31
2030-03-30 21:00:00,27,0.3,2W,21,30,5,27.79
2030-03-30 22:00:00,84,0.93,4W,22,30,5,58.95
2030-03-30 23:00:00,75,0.83,3W,23,30,5,52.91
2030-03-31 00:00:00,32,0.36,4W,0,31,6,30.42
2030-03-31 01:00:00,34,0.38,3W,1,31,6,30.66
2030-03-31 02:00:00,23,0.26,2W,2,31,6,25.58
2030-03-31 03:00:00,18,0.2,4W,3,31,6,26.28
2030-03-31 04:00:00,48,0.53,2W,4,31,6,36.73
2030-03-31 05:00:00,46,0.51,3W,5,31,6,37.45
2030-03-31 06:00:00,47,0.52,4W,6,31,6,38.68
2030-03-31 07:00:00,50,0.56,2W,7,31,6,41.87
2030-03-31 08:00:00,86,0.96,4W,8,31,6,64.7
2030-03-31 09:00:00,65,0.72,3W,9,31,6,50.56
2030-03-31 10:00:00,61,0.68,2W,10,31,6,42.34
2030-03-31 11:00:00,55,0.61,3W,11,31,6,42.75
2030-03-31 12:00:00,14,0.16,4W,12,31,6,24.49
2030-03-31 13:00:00,69,0.77,3W,13,31,6,49.81
2030-03-31 14:00:00,61,0.68,2W,14,31,6,43.23
2030-03-31 15:00:00,11,0.12,4W,15,31,6,21.14
2030-03-31 16:00:00,68,0.76,3W,16,31,6,47.97
2030-03-31 17:00:00,45,0.5,2W,17,31,6,38.65
2030-03-31 18:00:00,66,0.73,4W,18,31,6,56.3
2030-03-31 19:00:00,83,0.92,3W,19,31,6,62.98
2030-03-31 20:00:00,83,0.92,3W,20,31,6,62.02
2030-03-31 21:00:00,79,0.88,3W,21,31,6,53.81
2030-03-31 22:00:00,61,0.68,4W,22,31,6,48.03
2030-03-31 23:00:00,76,0.84,2W,23,31,6,50.92
2030-04-01 00:00:00,52,0.58,4W,0,1,0,42.53
2030-04-01 01:00:00,76,0.84,3W,1,1,0,52.2
2030-04-01 02:00:00,88,0.98,2W,2,1,0,56.57
2030-04-01 03:00:00,30,0.33,2W,3,1,0,27.35
2030-04-01 04:00:00,20,0.22,4W,4,1,0,25.41
2030-04-01 05:00:00,20,0.22,4W,5,1,0,26.86
2030-04-01 06:00:00,1,0.01,4W,6,1,0,17.06
2030-04-01 07:00:00,26,0.29,3W,7,1,0,31.94
2030-04-01 08:00:00,46,0.51,4W,8,1,0,43.03
2030-04-01 09:00:00,80,0.89,3W,9,1,0,60.16
2030-04-01 10:00:00,14,0.16,3W,10,1,0,19.35
2030-04-01 11:00:00,64,0.71,3W,11,1,0,47.24
2030-04-01 12:00:00,24,0.27,2W,12,1,0,22.51
2030-04-01 13:00:00,80,0.89,3W,13,1,0,56.55
2030-04-01 14:00:00,19,0.21,4W,14,1,0,25.73
2030-04-01 15:00:00,32,0.36,3W,15,1,0,30.61
2030-04-01 16:00:00,69,0.77,3W,16,1,0,48.02
2030-04-01 17:00:00,40,0.44,4W,17,1,0,39.76
2030-04-01 18:00:00,17,0.19,2W,18,1,0,23.83
2030-04-01 19:00:00,51,0.57,4W,19,1,0,48.87
2030-04-01 20:00:00,25,0.28,4W,20,1,0,35.47
2030-04-01 21:00:00,34,0.38,4W,21,1,0,34.78
2030-04-01 22:00:00,72,0.8,4W,22,1,0,51.48
2030-04-01 23:00:00,39,0.43,2W,23,1,0,33.75
2030-04-02 00:00:00,77,0.86,2W,0,2,1,52.14
2030-04-02 01:00:00,29,0.32,3W,1,2,1,30.16
2030-04-02 02:00:00,43,0.48,4W,2,2,1,37.75
2030-04-02 03:00:00,13,0.14,3W,3,2,1,20.15
2030-04-02 04:00:00,35,0.39,3W,4,2,1,33.87
2030-04-02 05:00:00,83,0.92,4W,5,2,1,59.6
2030-04-02 06:00:00,2,0.02,2W,6,2,1,13.75
2030-04-02 07:00:00,85,0.94,3W,7,2,1,60.48
2030-04-02 08:00:00,72,0.8,3W,8,2,1,56.05
2030-04-02 09:00:00,52,0.58,2W,9,2,1,44.42
2030-04-02 10:00:00,67,0.74,4W,10,2,1,50.57
2030-04-02 11:00:00,5,0.06,4W,11,2,1,19.08
2030-04-02 12:00:00,89,0.99,2W,12,2,1,57.23
2030-04-02 13:00:00,62,0.69,4W,13,2,1,48.85
2030-04-02 14:00:00,1,0.01,3W,14,2,1,14.75
2030-04-02 15:00:00,32,0.36,3W,15,2,1,28.4
2030-04-02 16:00:00,34,0.38,3W,16,2,1,30.23
2030-04-02 17:00:00,86,0.96,2W,17,2,1,62.12
2030-04-02 18:00:00,68,0.76,4W,18,2,1,57.2
2030-04-02 19:00:00,82,0.91,4W,19,2,1,64.34
2030-04-02 20:00:00,45,0.5,4W,20,2,1,45.24
2030-04-02 21:00:00,72,0.8,2W,21,2,1,47.11
2030-04-02 22:00:00,29,0.32,2W,22,2,1,28.33
2030-04-02 23:00:00,22,0.24,3W,23,2,1,26.26
2030-04-03 00:00:00,67,0.74,4W,0,3,2,52.03
2030-04-03 01:00:00,17,0.19,4W,1,3,2,24.65
2030-04-03 02:00:00,10,0.11,4W,2,3,2,21.95
2030-04-03 03:00:00,69,0.77,2W,3,3,2,45.43
2030-04-03 04:00:00,82,0.91,2W,4,3,2,54.47
2030-04-03 05:00:00,60,0.67,4W,5,3,2,45.65
2030-04-03 06:00:00,68,0.76,3W,6,3,2,48.12
2030-04-03 07:00:00,41,0.46,4W,7,3,2,43.74
2030-04-03 08:00:00,20,0.22,2W,8,3,2,26.99
2030-04-03 09:00:00,21,0.23,2W,9,3,2,28.78
2030-04-03 10:00:00,28,0.31,4W,10,3,2,31.62
2030-04-03 11:00:00,7,0.08,2W,11,3,2,15.33
2030-04-03 12:00:00,21,0.23,3W,12,3,2,26.32
2030-04-03 13:00:00,7,0.08,4W,13,3,2,21.57
2030-04-03 14:00:00,11,0.12,4W,14,3,2,22.78
2030-04-03 15:00:00,3,0.03,2W,15,3,2,13.43
2030-04-03 16:00:00,24,0.27,3W,16,3,2,27.38
2030-04-03 17:00:00,89,0.99,2W,17,3,2,62.08
2030-04-03 18:00:00,46,0.51,3W,18,3,2,43.3
2030-04-03 19:00:00,68,0.76,2W,19,3,2,52.83
2030-04-03 20:00:00,79,0.88,4W,20,3,2,62.97
2030-04-03 21:00:00,33,0.37,3W,21,3,2,31.97
2030-04-03 22:00:00,63,0.7,3W,22,3,2,45.82
2030-04-03 23:00:00,79,0.88,2W,23,3,2,51.46
2030-04-04 00:00:00,41,0.46,2W,0,4,3,32.42
2030-04-04 01:00:00,64,0.71,2W,1,4,3,46.06
2030-04-04 02:00:00,84,0.93,4W,2,4,3,58.19
2030-04-04 03:00:00,41,0.46,3W,3,4,3,34.67
2030-04-04 04:00:00,87,0.97,2W,4,4,3,55.76
2030-04-04 05:00:00,72,0.8,4W,5,4,3,53.65
2030-04-04 06:00:00,55,0.61,3W,6,4,3,41.64
2030-04-04 07:00:00,17,0.19,4W,7,4,3,28.97
2030-04-04 08:00:00,72,0.8,3W,8,4,3,53.85
2030-04-04 09:00:00,17,0.19,4W,9,4,3,30.45
2030-04-04 10:00:00,11,0.12,4W,10,4,3,20.64
2030-04-04 11:00:00,42,0.47,4W,11,4,3,38.99
2030-04-04 12:00:00,58,0.64,2W,12,4,3,40.08
2030-04-04 13:00:00,42,0.47,3W,13,4,3,36.85
2030-04-04 14:00:00,71,0.79,3W,14,4,3,51.09
2030-04-04 15:00:00,13,0.14,4W,15,4,3,22.73
2030-04-04 16:00:00,28,0.31,2W,16,4,3,24.62
2030-04-04 17:00:00,27,0.3,2W,17,4,3,31.51
2030-04-04 18:00:00,31,0.34,3W,18,4,3,35.12
2030-04-04 19:00:00,86,0.96,2W,19,4,3,61.41
2030-04-04 20:00:00,30,0.33,3W,20,4,3,34.62
2030-04-04 21:00:00,52,0.58,4W,21,4,3,43.99
2030-04-04 22:00:00,60,0.67,2W,22,4,3,42.76
2030-04-04 23:00:00,54,0.6,3W,23,4,3,40.83
2030-04-05 00:00:00,3,0.03,3W,0,5,4,17.43
2030-04-05 01:00:00,63,0.7,2W,1,5,4,43.77
2030-04-05 02:00:00,85,0.94,2W,2,5,4,56.16
2030-04-05 03:00:00,32,0.36,4W,3,5,4,32.0
2030-04-05 04:00:00,35,0.39,2W,4,5,4,28.9
2030-04-05 05:00:00,65,0.72,4W,5,5,4,50.3
2030-04-05 06:00:00,39,0.43,3W,6,5,4,34.49
2030-04-05 07:00:00,79,0.88,2W,7,5,4,58.9
2030-04-05 08:00:00,11,0.12,3W,8,5,4,23.76
2030-04-05 09:00:00,51,0.57,4W,9,5,4,45.23
2030-04-05 10:00:00,27,0.3,3W,10,5,4,28.75
2030-04-05 11:00:00,32,0.36,2W,11,5,4,27.66
2030-04-05 12:00:00,85,0.94,2W,12,5,4,55.27
2030-04-05 13:00:00,71,0.79,4W,13,5,4,54.25
2030-04-05 14:00:00,43,0.48,2W,14,5,4,35.78
2030-04-05 15:00:00,27,0.3,2W,15,5,4,27.57
2030-04-05 16:00:00,28,0.31,3W,16,5,4,29.16
2030-04-05 17:00:00,81,0.9,2W,17,5,4,58.62
2030-04-05 18:00:00,26,0.29,2W,18,5,4,30.03
2030-04-05 19:00:00,52,0.58,3W,19,5,4,47.45
2030-04-05 20:00:00,19,0.21,4W,20,5,4,29.3
2030-04-05 21:00:00,82,0.91,3W,21,5,4,55.21
2030-04-05 22:00:00,3,0.03,4W,22,5,4,19.41
2030-04-05 23:00:00,61,0.68,2W,23,5,4,43.58
2030-04-06 00:00:00,11,0.12,3W,0,6,5,19.46
2030-04-06 01:00:00,38,0.42,3W,1,6,5,33.84
2030-04-06 02:00:00,35,0.39,2W,2,6,5,30.88
2030-04-06 03:00:00,36,0.4,4W,3,6,5,33.17
2030-04-06 04:00:00,76,0.84,2W,4,6,5,52.77
2030-04-06 05:00:00,33,0.37,2W,5,6,5,30.56
2030-04-06 06:00:00,34,0.38,3W,6,6,5,31.31
2030-04-06 07:00:00,50,0.56,2W,7,6,5,44.59
2030-04-06 08:00:00,57,0.63,3W,8,6,5,47.98
2030-04-06 09:00:00,59,0.66,2W,9,6,5,46.55
2030-04-06 10:00:00,81,0.9,3W,10,6,5,53.92
2030-04-06 11:00:00,57,0.63,3W,11,6,5,44.12
2030-04-06 12:00:00,81,0.9,3W,12,6,5,54.57
2030-04-06 13:00:00,74,0.82,4W,13,6,5,52.71
2030-04-06 14:00:00,79,0.88,4W,14,6,5,56.62
2030-04-06 15:00:00,64,0.71,2W,15,6,5,44.75
2030-04-06 16:00:00,47,0.52,2W,16,6,5,34.68
2030-04-06 17:00:00,76,0.84,3W,17,6,5,57.02
2030-04-06 18:00:00,57,0.63,4W,18,6,5,50.25
2030-04-06 19:00:00,84,0.93,4W,19,6,5,65.15
2030-04-06 20:00:00,40,0.44,4W,20,6,5,41.33
2030-04-06 21:00:00,15,0.17,4W,21,6,5,22.59
2030-04-06 22:00:00,38,0.42,4W,22,6,5,37.23
2030-04-06 23:00:00,6,0.07,4W,23,6,5,19.13
2030-04-07 00:00:00,9,0.1,4W,0,7,6,20.9
2030-04-07 01:00:00,10,0.11,4W,1,7,6,22.19
2030-04-07 02:00:00,80,0.89,4W,2,7,6,56.19
2030-04-07 03:00:00,60,0.67,2W,3,7,6,43.67
2030-04-07 04:00:00,26,0.29,2W,4,7,6,25.3
2030-04-07 05:00:00,29,0.32,3W,5,7,6,30.3
2030-04-07 06:00:00,71,0.79,2W,6,7,6,49.92
2030-04-07 07:00:00,47,0.52,4W,7,7,6,46.34
2030-04-07 08:00:00,43,0.48,2W,8,7,6,39.2
2030-04-07 09:00:00,86,0.96,2W,9,7,6,60.35
2030-04-07 10:00:00,41,0.46,3W,10,7,6,36.97
2030-04-07 11:00:00,68,0.76,3W,11,7,6,50.55
2030-04-07 12:00:00,54,0.6,4W,12,7,6,44.64
2030-04-07 13:00:00,42,0.47,2W,13,7,6,35.44
2030-04-07 14:00:00,47,0.52,4W,14,7,6,40.8
2030-04-07 15:00:00,51,0.57,3W,15,7,6,38.92
2030-04-07 16:00:00,21,0.23,2W,16,7,6,22.85
2030-04-07 17:00:00,36,0.4,3W,17,7,6,36.61
2030-04-07 18:00:00,26,0.29,3W,18,7,6,31.29
2030-04-07 19:00:00,47,0.52,2W,19,7,6,41.39
2030-04-07 20:00:00,30,0.33,3W,20,7,6,35.93
2030-04-07 21:00:00,39,0.43,3W,21,7,6,35.53
2030-04-07 22:00:00,10,0.11,4W,22,7,6,20.8
2030-04-07 23:00:00,62,0.69,4W,23,7,6,46.94
2030-04-08 00:00:00,12,0.13,3W,0,8,0,21.32
2030-04-08 01:00:00,24,0.27,4W,1,8,0,26.37
2030-04-08 02:00:00,5,0.06,4W,2,8,0,17.56
2030-04-08 03:00:00,64,0.71,3W,3,8,0,48.62
2030-04-08 04:00:00,9,0.1,4W,4,8,0,18.92
2030-04-08 05:00:00,34,0.38,2W,5,8,0,31.15
2030-04-08 06:00:00,41,0.46,3W,6,8,0,34.59
2030-04-08 07:00:00,22,0.24,3W,7,8,0,32.0
2030-04-08 08:00:00,90,1.0,4W,8,8,0,68.93
2030-04-08 09:00:00,8,0.09,3W,9,8,0,22.12
2030-04-08 10:00:00,18,0.2,2W,10,8,0,21.2
2030-04-08 11:00:00,62,0.69,3W,11,8,0,45.36
2030-04-08 12:00:00,11,0.12,3W,12,8,0,20.92
2030-04-08 13:00:00,31,0.34,4W,13,8,0,31.63
2030-04-08 14:00:00,87,0.97,2W,14,8,0,56.0
2030-04-08 15:00:00,46,0.51,3W,15,8,0,36.4
2030-04-08 16:00:00,42,0.47,3W,16,8,0,37.17
2030-04-08 17:00:00,53,0.59,4W,17,8,0,49.89
2030-04-08 18:00:00,37,0.41,2W,18,8,0,34.91
2030-04-08 19:00:00,21,0.23,2W,19,8,0,28.98
2030-04-08 20:00:00,24,0.27,2W,20,8,0,28.14
2030-04-08 21:00:00,48,0.53,4W,21,8,0,42.3
2030-04-08 22:00:00,52,0.58,4W,22,8,0,41.61
2030-04-08 23:00:00,84,0.93,3W,23,8,0,56.35
2030-04-09 00:00:00,52,0.58,2W,0,9,1,36.87
2030-04-09 01:00:00,75,0.83,4W,1,9,1,54.91
2030-04-09 02:00:00,55,0.61,2W,2,9,1,38.5
2030-04-09 03:00:00,4,0.04,3W,3,9,1,14.4
2030-04-09 04:00:00,32,0.36,4W,4,9,1,31.1
2030-04-09 05:00:00,80,0.89,2W,5,9,1,53.89
2030-04-09 06:00:00,4,0.04,4W,6,9,1,16.46
2030-04-09 07:00:00,84,0.93,3W,7,9,1,60.37
2030-04-09 08:00:00,11,0.12,2W,8,9,1,23.64
2030-04-09 09:00:00,46,0.51,2W,9,9,1,40.44
2030-04-09 10:00:00,37,0.41,2W,10,9,1,30.76
2030-04-09 11:00:00,9,0.1,2W,11,9,1,15.48
2030-04-09 12:00:00,27,0.3,3W,12,9,1,26.53
2030-04-09 13:00:00,37,0.41,4W,13,9,1,34.32
2030-04-09 14:00:00,45,0.5,4W,14,9,1,38.37
2030-04-09 15:00:00,8,0.09,2W,15,9,1,17.32
2030-04-09 16:00:00,82,0.91,2W,16,9,1,53.64
2030-04-09 17:00:00,82,0.91,3W,17,9,1,62.15
2030-04-09 18:00:00,50,0.56,2W,18,9,1,42.71
2030-04-09 19:00:00,28,0.31,4W,19,9,1,34.95
2030-04-09 20:00:00,78,0.87,2W,20,9,1,58.08
2030-04-09 21:00:00,12,0.13,3W,21,9,1,21.1
2030-04-09 22:00:00,77,0.86,4W,22,9,1,56.87
2030-04-09 23:00:00,59,0.66,4W,23,9,1,46.72
2030-04-10 00:00:00,43,0.48,3W,0,10,2,36.82
2030-04-10 01:00:00,67,0.74,4W,1,10,2,51.61
2030-04-10 02:00:00,43,0.48,3W,2,10,2,36.75
2030-04-10 03:00:00,67,0.74,4W,3,10,2,48.45
2030-04-10 04:00:00,47,0.52,4W,4,10,2,39.34
2030-04-10 05:00:00,2,0.02,4W,5,10,2,17.37
2030-04-10 06:00:00,29,0.32,3W,6,10,2,27.84
2030-04-10 07:00:00,47,0.52,3W,7,10,2,44.71
2030-04-10 08:00:00,19,0.21,4W,8,10,2,32.46
2030-04-10 09:00:00,41,0.46,4W,9,10,2,42.84
2030-04-10 10:00:00,26,0.29,4W,10,10,2,29.47
2030-04-10 11:00:00,24,0.27,2W,11,10,2,24.02
2030-04-10 12:00:00,12,0.13,4W,12,10,2,23.46
2030-04-10 13:00:00,16,0.18,2W,13,10,2,19.12
2030-04-10 14:00:00,71,0.79,3W,14,10,2,49.58
2030-04-10 15:00:00,34,0.38,4W,15,10,2,33.9
2030-04-10 16:00:00,83,0.92,2W,16,10,2,54.13
2030-04-10 17:00:00,73,0.81,3W,17,10,2,56.1
2030-04-10 18:00:00,23,0.26,4W,18,10,2,33.76
2030-04-10 19:00:00,46,0.51,3W,19,10,2,42.11
2030-04-10 20:00:00,14,0.16,2W,20,10,2,24.94
2030-04-10 21:00:00,21,0.23,2W,21,10,2,22.91
2030-04-10 22:00:00,86,0.96,3W,22,10,2,57.48
2030-04-10 23:00:00,28,0.31,3W,23,10,2,29.21
2030-04-11 00:00:00,2,0.02,4W,0,11,3,15.08
2030-04-11 01:00:00,44,0.49,2W,1,11,3,32.55
2030-04-11 02:00:00,3,0.03,4W,2,11,3,17.95
2030-04-11 03:00:00,75,0.83,4W,3,11,3,56.27
2030-04-11 04:00:00,57,0.63,2W,4,11,3,41.86
2030-04-11 05:00:00,15,0.17,2W,5,11,3,18.19
2030-04-11 06:00:00,81,0.9,4W,6,11,3,58.27
2030-04-11 07:00:00,18,0.2,2W,7,11,3,27.59
2030-04-11 08:00:00,5,0.06,2W,8,11,3,18.91
2030-04-11 09:00:00,1,0.01,2W,9,11,3,19.48
2030-04-11 10:00:00,6,0.07,3W,10,11,3,18.62
2030-04-11 11:00:00,71,0.79,3W,11,11,3,50.21
2030-04-11 12:00:00,1,0.01,3W,12,11,3,12.55
2030-04-11 13:00:00,12,0.13,4W,13,11,3,22.64
2030-04-11 14:00:00,31,0.34,3W,14,11,3,31.47
2030-04-11 15:00:00,3,0.03,4W,15,11,3,16.88
